"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BUD13",2131.80708782746,0.570757509730802,0.0885693891105204,211.038540191557,1.58851545599022e-44,1.32500286041109e-42
"MYBL2",10783.1683674548,-0.38680278399279,0.0741999522412753,209.189041877429,3.97025227452125e-44,3.2908147626362e-42
"TERF2IP",5457.89164517416,0.426421222673086,0.060052650215296,208.448860838423,5.72824484590298e-44,4.71828367650971e-42
"NFX1",5661.70872344271,0.449133853308251,0.0679005477631282,208.36896149299,5.95945547258563e-44,4.87823997970223e-42
"TGDS",3386.42710670981,0.671970122028557,0.095816418331815,207.646709621182,8.52212633425659e-44,6.93290759007208e-42
"RPN1",9307.50658098421,0.0580636645304208,0.0846804475438901,207.063049364358,1.1378300846733e-43,9.19967035945367e-42
"GALNT2",7138.88110915271,-0.348056612815959,0.0893115521621343,205.55458349953,2.40155015437275e-43,1.92987984661454e-41
"EEF2",135018.112282878,-0.472602624066699,0.0631063074322767,203.885094501136,5.48920143643304e-43,4.38437489277279e-41
"ICMT",6338.95257833373,-0.0831170110255775,0.0909524694271556,203.763561687339,5.82966026643126e-43,4.62825859345166e-41
"CD81",5565.12490536654,-0.57868120751321,0.10209578499343,203.71009616326,5.9860491126837e-43,4.723960554255e-41
"NOCT",1668.37195238308,0.748829297291786,0.106739106241589,203.002511754959,8.4975524267038e-43,6.66602639473389e-41
"ISG20L2",9471.48136085871,0.319005913044934,0.0563769114461879,202.944622282173,8.74463600624743e-43,6.81926378262336e-41
"ITGB1",2812.52373137846,-0.0655358111119906,0.132992331401684,202.830791638784,9.25163442448431e-43,7.17219353413405e-41
"ITM2C",2550.81495865557,-0.683205695904951,0.0784219012298066,202.706385681137,9.8394091655685e-43,7.58324990602498e-41
"CPSF7",10672.4589458004,0.33169152365916,0.0503449195533252,201.216905964987,2.05699803127876e-42,1.57611494501295e-40
"DBNL",2551.00261966595,-0.377917812706939,0.0892919050086351,201.051128135689,2.23294304706695e-42,1.70103794319626e-40
"GLUD1",6643.77143663186,-0.195839881217361,0.0572693983185511,200.539706076059,2.87631405913371e-42,2.17855994168524e-40
"TXNL4A",1826.67419344569,-0.423915605434996,0.133497501204264,200.023187698255,3.71439331311181e-42,2.79725654134289e-40
"GPC3",1561.07718555393,-0.875812805116078,0.11870435788316,199.060110525494,5.98331871527615e-42,4.48034984935366e-40
"TUBGCP2",3182.86901760915,-0.407757499134796,0.107798647504845,198.627712805227,7.41141469537154e-42,5.51836351809613e-40
"SQLE",9699.75582519461,-0.593825658502171,0.0664854425345016,198.551794626248,7.69523997596566e-42,5.69750380018266e-40
"LAMP1",1981.52714833108,-0.162831425627827,0.11649442703226,198.14030637988,9.43373587883698e-42,6.94565391883757e-40
"AURKAIP1",2162.41253316577,-0.462403728947955,0.139672340775072,197.998466328913,1.01198947023271e-41,7.40944957122051e-40
"COG3",2079.42082527346,0.778737317564508,0.0878327628367727,197.967983502247,1.02737515085012e-41,7.48053984146614e-40
"MAN2B1",2094.98459737162,-0.735066110044642,0.0978050745087229,197.144981085091,1.54401195937065e-41,1.11805129739263e-39
"ATP1A1",30727.7699070957,-0.425843021173092,0.0799936847473367,197.074278631496,1.59900303351578e-41,1.1515443157762e-39
"PFN1",18086.9729311404,-0.781809790979199,0.0936237052383589,196.371074652755,2.26470316407752e-41,1.62209364127052e-39
"WTAP",8277.23336851154,0.558057296300268,0.0688461939368692,196.321791284273,2.32062584491372e-41,1.65316367622259e-39
"ORC6",5058.6832825165,0.567676004795865,0.0890584090652741,195.845795723488,2.93712639951974e-41,2.08109617307906e-39
"BRF2",1616.26916882919,0.449841645871903,0.0869059443740608,195.703722237924,3.15109518737016e-41,2.22076382215782e-39
"CCT3",19961.7012294543,-0.0340308300425419,0.120254945853003,195.577840893178,3.35366515336409e-41,2.35095494979709e-39
"GRN",2039.93308226951,-0.524434871681271,0.151464394444336,195.530044068032,3.43394687759846e-41,2.39449660845874e-39
"ODC1",13040.247061586,-0.218918132590351,0.0689068350951276,194.955213753221,4.56405333121482e-41,3.16577151853054e-39
"GTF2B",2872.4330704489,0.639947790082746,0.0895621583981889,194.718690984325,5.13084767186181e-41,3.54028489358465e-39
"CABLES1",2060.2336855856,-0.287890285582258,0.0916791556920685,194.414551501665,5.96430994989028e-41,4.09393962654188e-39
"ERN1",55676.3699482352,-0.446427198031178,0.207796828049976,194.124572421691,6.88472680923265e-41,4.70123391807654e-39
"POLR1C",4806.89680444593,0.693694228614515,0.0894549886889059,193.550701553974,9.14594438116536e-41,6.2131134535762e-39
"SLC7A5",7536.64518297973,-0.145587399918024,0.117520292066897,193.467953272914,9.52825352246154e-41,6.4396334960267e-39
"MRFAP1L1",5578.54614078084,0.496384032513608,0.0792522672212947,192.877721607064,1.27604828978054e-40,8.58012265868251e-39
"DUSP1",1762.22187674024,-0.754024398289263,0.101928644076365,192.806268523744,1.32197634417352e-40,8.8438204263263e-39
