"gene_id","gene_name","gene_biotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000113811","SELENOK","protein_coding",2957.95776642045,2.25426116527001,0.0569033308536833,39.6985965127544,0,0
"ENSG00000120742","SERP1","protein_coding",2848.63084072488,1.87642385762152,0.0610865492041584,30.8267270697099,1.14903842429519e-208,9.0641896100526e-205
"ENSG00000100196","KDELR3","protein_coding",751.957706277351,2.88990377374103,0.0958445973488615,30.1853701807023,3.68580474635096e-200,1.93836471610597e-196
"ENSG00000111678","C12orf57","protein_coding",1502.67244329367,2.31703737603685,0.0797256236303211,29.1904022155495,2.56721112606825e-187,1.01257224839947e-183
"ENSG00000198682","PAPSS2","protein_coding",617.142535270696,3.02309526749662,0.104884908437974,28.9188583654258,6.91708936077986e-184,2.18261837690048e-180
"ENSG00000114850","SSR3","protein_coding",2992.05930107331,1.50960731347207,0.0528154473238431,28.6682957410585,9.48313767736659e-181,2.49359105226355e-177
"ENSG00000163191","S100A11","protein_coding",1871.26348637873,1.78785695756879,0.0626270634639275,28.6415563431152,2.04229976842633e-180,4.60305192092317e-177
"ENSG00000150961","SEC24D","protein_coding",538.280677231569,3.31709373757249,0.118861175096545,27.9807090097786,2.7899335325115e-172,5.50209766780424e-169
"ENSG00000099958","DERL3","protein_coding",597.098403280674,2.71460943755989,0.100953583205859,26.993974018584,1.73937444464776e-160,3.04912340146752e-157
"ENSG00000181649","PHLDA2","protein_coding",492.035142125035,3.59335908656219,0.134150391415751,26.8535492728141,7.66683733893196e-159,1.2095969269633e-155
"ENSG00000163902","RPN1","protein_coding",4382.56740446272,1.36559287766424,0.0516103858605781,26.5647934343985,1.73286152081496e-155,2.48539601944523e-152
"ENSG00000184515","BEX5","protein_coding",447.136467625068,3.05372849082535,0.116316061395939,26.3277269010444,9.2356022438803e-153,1.21425080501416e-149
"ENSG00000051108","HERPUD1","protein_coding",764.490505053222,2.07265693214314,0.0808949091818957,25.719300027154,7.1113173827337e-146,8.63040418056843e-143
"ENSG00000113083","LOX","protein_coding",458.788644457003,3.04552242911905,0.118838451099137,25.6781127634576,2.05270759057064e-145,2.31325483260236e-142
"ENSG00000083444","PLOD1","protein_coding",808.299351643932,2.10926781197908,0.0826279899949819,25.6567074037596,3.55875683852987e-145,3.74310044276572e-142
"ENSG00000198832","SELENOM","protein_coding",1600.26709591602,2.35723440999168,0.0926971574108999,25.5712007381835,3.19094841293977e-144,3.14647456943442e-141
"ENSG00000185222","TCEAL9","protein_coding",2345.55019564118,1.51004465397934,0.0599892043776222,25.2591768979355,8.97952699620631e-141,8.33352925994982e-138
"ENSG00000160789","LMNA","protein_coding",1326.51524178454,1.79151355586487,0.0730919205128049,24.6208393742358,7.55726414062832e-134,6.62394201926072e-131
"ENSG00000149428","HYOU1","protein_coding",1792.86727057853,1.52588590757265,0.0628293199419612,24.3822380728467,2.6394197499184e-131,2.19169081023488e-128
"ENSG00000072778","ACADVL","protein_coding",623.909629767759,2.33224214397503,0.0984992411585562,23.786543481367,4.6026866498954e-125,3.63082936376999e-122
"ENSG00000181458","TMEM45A","protein_coding",411.554630580979,2.73832185111081,0.116722446240011,23.5569705017645,1.06496787972151e-122,8.00095154207916e-120
"ENSG00000124783","SSR1","protein_coding",2005.83688046122,1.39467794600506,0.0595775766263708,23.5120055917822,3.07429170466392e-122,2.20468637384012e-119
"ENSG00000104722","NEFM","protein_coding",998.936611158649,2.09383000303173,0.0906097541541777,23.2526083075772,1.33867432515403e-119,9.18272383824135e-117
"ENSG00000168374","ARF4","protein_coding",3074.88872393813,1.2986360917382,0.0563799114367896,23.127986456378,2.42169231902112e-118,1.59195998821651e-115
"ENSG00000136240","KDELR2","protein_coding",2513.84480207539,1.23622932973894,0.0541100859176587,22.964358994365,1.05903349322602e-116,6.68334856905075e-114
