"gene_id","gene_name","gene_biotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000144655","CSRNP1","protein_coding",118.102241204975,2.53962039851169,0.210755893844809,12.2273303355372,2.22119269479743e-34,1.90455201879451e-32
"ENSG00000167861","HID1","protein_coding",116.537707865047,2.530897985218,0.211899169674455,12.1232345217312,7.95561846482556e-34,6.748160888148e-32
"ENSG00000170421","KRT8","protein_coding",157.820387956225,2.03013180482202,0.171408941044092,12.0694739451298,1.53109916764304e-33,1.29177281111787e-31
"ENSG00000272870","SAP30-DT","lncRNA",169.233039065861,1.86890174198557,0.157899527438095,12.0359304464688,2.30025893573955e-33,1.92016853064354e-31
"ENSG00000204348","DXO","protein_coding",327.13365361804,1.28574640562463,0.108960367324415,12.0096204269858,3.16293445193621e-33,2.61265009676427e-31
"ENSG00000109654","TRIM2","protein_coding",394.823129573598,1.15686077689416,0.0980836599381293,11.9881803973114,4.0980851732212e-33,3.35002537709383e-31
"ENSG00000145147","SLIT2","protein_coding",636.387690413269,-1.04019216243889,0.0884224427232898,-11.9568242350311,5.98056620126801e-33,4.8636800493508e-31
"ENSG00000204386","NEU1","protein_coding",502.236791954586,1.05443183312143,0.0897805190602355,11.9465612252547,6.76676189394951e-33,5.47483089235084e-31
"ENSG00000069956","MAPK6","protein_coding",413.145908710528,1.1179489702196,0.0952614083738521,11.9334955514342,7.91774642082536e-33,6.37338190211029e-31
"ENSG00000196544","BORCS6","protein_coding",337.446693417491,1.24469724086774,0.107005919350257,11.8313985818441,2.68628192854193e-32,2.09809257359436e-30
"ENSG00000222041","CYTOR","lncRNA",145.879743686588,1.98018607161195,0.171510836014772,11.7727184850355,5.3957255065159e-32,4.15260299103909e-30
"ENSG00000102109","PCSK1N","protein_coding",480.31557458999,1.11668808668215,0.0967392843932617,11.7637478532079,6.00100646144999e-32,4.57381057692253e-30
"ENSG00000127526","SLC35E1","protein_coding",422.1447577146,1.12068700234435,0.0972787137621031,11.7284596730533,9.11013948258514e-32,6.91012839503585e-30
"ENSG00000169379","ARL13B","protein_coding",311.842239834464,1.28877676544516,0.112269444241304,11.7092976803061,1.14221818339557e-31,8.62238099494353e-30
"ENSG00000135953","MFSD9","protein_coding",193.08719298411,1.58175966639392,0.137597832415844,11.7055237168558,1.19419617576527e-31,8.97182526907078e-30
"ENSG00000173540","GMPPB","protein_coding",365.020118097563,1.3036824844991,0.1142492582179,11.6453638389945,2.42285428653172e-31,1.80308358861372e-29
"ENSG00000003147","ICA1","protein_coding",104.238535047211,2.64346685884459,0.230986064112473,11.6328258074618,2.80650385172469e-31,2.07878926143945e-29
"ENSG00000109501","WFS1","protein_coding",249.725056203788,1.35575518648711,0.119206317567833,11.5910991456053,4.5722707281177e-31,3.37087454567817e-29
"ENSG00000125352","RNF113A","protein_coding",541.085573714985,1.01942456739529,0.0896273514978943,11.5677291783272,6.00510345580029e-31,4.4066287080075e-29
"ENSG00000164683","HEY1","protein_coding",396.305982429367,-1.01059022379462,0.0893820541989822,-11.50466462841,1.24974197298985e-30,9.12832366104667e-29
"ENSG00000151726","ACSL1","protein_coding",273.555109543367,1.32518403891784,0.117486057030755,11.4956401403402,1.38748586931752e-30,1.00414516331296e-28
"ENSG00000162670","BRINP3","protein_coding",101.291521323505,2.41417804403404,0.215387718976949,11.3983522759147,4.26107381478629e-30,3.0012036417805e-28
"ENSG00000260428","SCX","protein_coding",65.1741956860185,3.50283738286017,0.314819387005674,11.2707199470634,1.83066830149556e-29,1.26124252369849e-27
"ENSG00000120805","ARL1","protein_coding",374.858725873072,1.11211498908747,0.100672076937924,11.2601510855017,2.06404542164768e-29,1.40971621720067e-27
"ENSG00000198121","LPAR1","protein_coding",138.279328940452,1.8600807583808,0.168169968008033,11.2596285414219,2.07632051813737e-29,1.41198744890747e-27
"ENSG00000143457","GOLPH3L","protein_coding",367.811616988719,1.12176397322362,0.101570740969296,11.2513470407495,2.28081826689493e-29,1.54439784535628e-27
